,match_id,transcript
81,7543439509,"player_slot 4: TY
player_slot 4: NMC PULL HAHA
player_slot 130: good
player_slot 4: GG GUYS
player_slot 4: INA KA
player_slot 128: okay ka na?
player_slot 3: high 5 please cow
"
82,7543439119,"player_slot 1: rs
player_slot 1: rs
player_slot 1: rs
player_slot 1: quem foi o imbecil
player_slot 1: que deu essa call ai ?
player_slot 132: teu pai
player_slot 1: rofl
player_slot 132: no meu colo
player_slot 1: deixa eu adivinhar
player_slot 132: me atrapalhou
player_slot 1: foi voce
player_slot 1: ou o tiny
player_slot 132: em quanto eu beijava ele
player_slot 130: ez cores
player_slot 130: ez life
player_slot 3: XD
player_slot 132: gg wp
"
83,7543438711,"player_slot 4: estoy muy solo conmigo
player_slot 4: pero mas solo sin ti
player_slot 3: Xd
player_slot 4: me gustaria ser tu amigo
player_slot 128: Reportado
player_slot 4: pero prefiero vivir
player_slot 128: son bien aburridos firme
player_slot 128: Ese csm
player_slot 128: Ya juiegas
player_slot 128: q paso a treevi
player_slot 128: xd
player_slot 2: dx
player_slot 132: no me cabe
player_slot 4: mi pn?
player_slot 128: xd
player_slot 2: dx
player_slot 2: oe y tu void
player_slot 2: no estaba tepeando
player_slot 2: dx
player_slot 128: q peuirdan esas kakas
player_slot 2: pero si tu eres la caca
player_slot 2: oe K1 
player_slot 2: HECTOR
player_slot 2: JJAJAAJA
player_slot 128: soy hector la voz
player_slot 128: no ese gordo feo
player_slot 4: XD
player_slot 2: dx
player_slot 132: regaldo con ese od la tienen
player_slot 132: es muy mrd
player_slot 128: devuelkve los item de mi medio
player_slot 2: nos cachamos a la mama del void
player_slot 2: que dicen
player_slot 2: ?
player_slot 1: dagea
player_slot 4: mucho jeugas void
player_slot 128: poco team ps
player_slot 1: DX
player_slot 3: Xd
player_slot 3: Xd
player_slot 131: xd
player_slot 3: Xd
player_slot 3: Xd
player_slot 3: Xd
player_slot 132: es od
player_slot 132: muy rata
player_slot 132: se pasa tambien
player_slot 0: Gg
player_slot 128: ez mid y of
player_slot 128: basuras absoluta
"
84,7543438010,"player_slot 0: 兄弟 等一下  大晚上的不容易 
player_slot 132: 回不来了
player_slot 0: gg
"
85,7543437911,"player_slot 1: reported for smurfing
player_slot 1: meepo
player_slot 1: btw
player_slot 1: dog
player_slot 128: ...
player_slot 2: :Ddd
player_slot 0: found you
player_slot 1: what
player_slot 1: ??
player_slot 1: why u smyurf
player_slot 1: pig
player_slot 2: I also smurf its fine
player_slot 2: lets see meepos real rank
player_slot 1: pig smurf
player_slot 1: report this dog
player_slot 1: meepo pls
player_slot 1: no life animal
player_slot 129: xd
player_slot 2: smurf meepo has 2 items 35min
player_slot 3: =)))
player_slot 3: cmon guys
player_slot 2: gg report smurfs
player_slot 3: it s so ez..
player_slot 129: 2 cores sickos)
player_slot 1: get rekt
player_slot 1: smurf
player_slot 1: dogo
player_slot 2: meepo me and our team smurfing
player_slot 3: gg wp
player_slot 2: report all meepo
player_slot 2: to get banned
player_slot 1: cant even
player_slot 128: 10 games in meepo
player_slot 1: win
player_slot 128: idk
player_slot 1: low bracket
player_slot 128: why u so bad
player_slot 4: rep smurf ? 
player_slot 2: training in smurf account
player_slot 129: yeah u so bad
player_slot 4: why >? 
"
86,7543437407,"player_slot 3: рампагу
player_slot 3: дай
"
87,7543437012,"player_slot 130: ебать ты клоун
player_slot 3: gg
player_slot 130: ))
"
88,7543436702,
89,7543436309,
90,7543436012,"player_slot 130: гуля. отдай смашера
player_slot 0: он на коленках у меня
player_slot 1: простейшая
player_slot 1: изи мид
player_slot 129: )
"
91,7543433813,"player_slot 131: pode terminar ok
player_slot 131: mirana off da n
player_slot 1: advinha
player_slot 1: qm e´o mutado do seu time
player_slot 1: vou te dar 1 chance
player_slot 131: acho que o off viu
player_slot 0: dexia acabar manito
player_slot 0: porfavor
player_slot 131: eu to base 
player_slot 1: acertou
player_slot 131: ajuda a reportar ele
player_slot 1: ajudo
player_slot 0: slark patata
player_slot 1: reportei por abuso de funçã
player_slot 1: e troll
player_slot 1: q esse verme ai pode cair na minha partida
player_slot 4: gg wp
player_slot 1: kkkkk
player_slot 129: report mirana 
"
92,7543433416,"player_slot 0: ggwp
player_slot 2: GEGE
"
93,7543433312,"player_slot 132: counter poick
player_slot 0: 7 25
player_slot 0: what counter means
player_slot 0: at this point
player_slot 4: report voker please acc buyer 
player_slot 4: het him banned
player_slot 4: or he will show in this bracket
"
94,7543433310,"player_slot 2: 基地
"
95,7543433306,"player_slot 131: хер мы что с qw сделаем
player_slot 0: ez
"
96,7543433102,"player_slot 132: G G W P
player_slot 132: k
player_slot 128: ggez
player_slot 0: gg
player_slot 130: gg
"
97,7543432319,"player_slot 3: Xd
player_slot 130: FOCE STAF
player_slot 0: no bear
"
98,7543431717,"player_slot 128: haha
player_slot 132: YEET
"
99,7543431609,"player_slot 130: зачем вы паузу жмете
player_slot 130: мы не играем
player_slot 130: закончите
player_slot 130: по миду
player_slot 0: ТОГДА НЕ ИГРАЙ И СТОЙ АФК
player_slot 130: я тебе не мешаю закончить 
player_slot 130: нахуй ты по лесу ходишь баран
player_slot 128: тебе
player_slot 128: пидару на пудже
player_slot 128: заебись
player_slot 128: когда тебя под фонтаном ебут
player_slot 128: собака ебанная
"
100,7543430703,"player_slot 129: dual mid ?
player_slot 129: END
player_slot 129: NO VOY A JUGAR
player_slot 129: XDXDDX
"
101,7543430315,"player_slot 131: gg
player_slot 131: fk u puck
player_slot 0: ?
player_slot 0: why so toxic
player_slot 131: thats my compliment
player_slot 132: this timesf
"
102,7543429910,"player_slot 129: CANT CANCEL 
player_slot 129: THE CHARGE?
player_slot 1: useless mroph
player_slot 1: just see
player_slot 1: mroph 
player_slot 4: 4v4 balanced game
player_slot 1: u happy?
player_slot 132: stfu noob shit
player_slot 132: u just lucky 4v5
player_slot 4: no 4v4
player_slot 4: no am here
player_slot 132: noob shit dp solo gaming and feed like dog
player_slot 4: useless also
player_slot 132: and get stupid item
player_slot 4: i was waiting am throw
player_slot 4: LOL
player_slot 132: report dp dog
player_slot 4: ye
player_slot 4: am also
"
103,7543429906,"player_slot 1: gl hf
player_slot 128: U2
player_slot 129: несите я буду афк фармить
player_slot 1: gg
"
104,7543429717,"player_slot 130: норм братиш
player_slot 130: 3 рема отдаешь
player_slot 2: LMAOOO
player_slot 2: Laik Ember
player_slot 2: Streamer Ember
"
105,7543429608,"player_slot 4: ты помогал фармить снайперу че ты там забыл на скае 
"
106,7543429416,"player_slot 131: миппо премут
player_slot 131: лп 30 тир миппо
player_slot 131: я ебу бля))))))))))
player_slot 129: он слаб
player_slot 129: я его знаю
player_slot 129: не парьтесь
player_slot 131: фух
player_slot 131: ну ладно
player_slot 3: go end my tea mafk
player_slot 3: i dont def
"
107,7543429415,"player_slot 3: wow
player_slot 3: lucky ass
player_slot 3: cmon
player_slot 128: \
player_slot 4: good puase
player_slot 128: в трон
player_slot 128: парни
"
108,7543428908,"player_slot 132: гл хф
player_slot 132: закончите
player_slot 132: этот цирк
player_slot 128: RAMP?
player_slot 4: Yes
player_slot 4: gj
player_slot 4: respect +
player_slot 2: report +
player_slot 3: +
player_slot 2: xd
player_slot 128: GGWP
"
109,7543428713,"player_slot 4: HAHAHAH
player_slot 4: TANGA
player_slot 4: HAHAHAHAH
player_slot 4: HAHAHAHA
player_slot 4: TANGAAA
player_slot 131: end na
player_slot 131: auoko na
player_slot 0: HAHAHA
player_slot 4: TATANGA NYO E
player_slot 4: HAHAHAA
player_slot 131: ewan ko sayo
player_slot 0: kaya pa ng PA yan
player_slot 131: putanginamorin
player_slot 4: HAHAHAHAHAHA
player_slot 2: HHAAHAHAHAH
player_slot 128: mama mo yero
player_slot 4: HAHAHAHAHAHAH
player_slot 0: onting oras pa pre
player_slot 4: NANGGIGIL SAKIN AMPOTA
player_slot 4: binato lahat
player_slot 128: mama mo binato
player_slot 4: tangina mo sapukin ko mama mo e
player_slot 131: sapukin
player_slot 4: kaya ka tanga e
player_slot 4: HAHAHAHA
player_slot 128: mama mo tanga
player_slot 4: HAHAHAHA
player_slot 4: tangang kunkka
player_slot 131: HAHAHAHAHAHA
player_slot 0: comborat
player_slot 128: mama mo burat
player_slot 4: sino si bojie
player_slot 4: putangina nyo
player_slot 128: papa mo
player_slot 4: tangina pa ampangit mo daw sa profile mo
player_slot 4: gago tong zeus
player_slot 0: HAHAHA
player_slot 0: muka ka raw bai
player_slot 0: bisakol ka ba ?
player_slot 0: kaya ka ata tanga lumaro eh
player_slot 4: gagoju satobu
player_slot 128: hahhha
player_slot 132: hahahaha
player_slot 0: bai na bai amputa
player_slot 128: kumot mo yero
player_slot 0: tulog niyo na yan
player_slot 4: corny ng tt
player_slot 4: parang tanga
player_slot 0: bata eh
player_slot 128: sarap
player_slot 131: kulit mo egoist
player_slot 4: omsim quack
player_slot 0: tanga
player_slot 0: PA gods yarn
player_slot 0: kaya pa yan
player_slot 130: gigil na gigil ka ah
player_slot 0: babad mo sa bigas par
player_slot 0: bobo ka eh
player_slot 0: wag ka kasi mag PA sakin pag ganyan ka katanga
player_slot 130: mama mo pilay
player_slot 0: tangina
player_slot 0: grade 3 amputa
player_slot 0: HAHAHA
player_slot 128: papa mo di na umuwi
player_slot 132: cumback
player_slot 128: 1 v 1 integral
player_slot 0: daig ka pa ng pamangkin kong grade 2 sa trashtalkan eh
player_slot 1: kala mo talaga
player_slot 0: pang tanga trashtalk amp
player_slot 1: HAHAHAHAHAHA
player_slot 1: 1v1 INTEGRAL AMPUTA
player_slot 4: 1v1 sogo sama mo mama mo
player_slot 128: 1 v 1 thermo
player_slot 0: integral daw
player_slot 4: HAHAHAHA
player_slot 130: HAHAHA MGA DI NAKAPAG COLLEGE
player_slot 131: yun ang corny
player_slot 130: HAHAHAHAHA
player_slot 0: pero di marunong mag differentiate
player_slot 128: corny mo venge
player_slot 130: WALANG PANG TUITION
player_slot 1: TANGA HAHASHAHAHAH
player_slot 128: nag dadamay ng mama
player_slot 0: engr yarn?
player_slot 4: di nakapag college amputa
player_slot 4: HAHAHAHA
player_slot 128: wag ganon
player_slot 1: TANGA DEANSLISTER LAHAT DITO
player_slot 4: magkano kaba?
player_slot 4: pag aralin kita?
player_slot 0: bobo to sa school
player_slot 4: HAHAHAHA
player_slot 0: matik
player_slot 1: ASA PA TONG MGA TO
player_slot 0: tas bobo pa sa dota
player_slot 0: 2 in 1
player_slot 0: sarap mo
player_slot 4: magkano ba mama mo
player_slot 128: baka tanga dean niyo
player_slot 4: bibilhin ko
player_slot 130: KANO BA SAHOD MO 800 A DAY?
player_slot 4: ha? 800 a day?
player_slot 0: 800 a day amputa
player_slot 1: UNIVERSITY OF MAGUINDANO KASI TATLO TATLO LANG KAYO
player_slot 0: bai na bai
player_slot 0: taga halo ka simento par?
player_slot 0: 800
player_slot 128: bnai
player_slot 0: HAHAHA
player_slot 0: haha
player_slot 0: binastos
player_slot 0: gago
player_slot 0: kawawang bisakol
player_slot 130: HAHAHAHAHAHA
player_slot 131: haha
player_slot 128: wag
player_slot 130: GE KAHOL
player_slot 4: pinag aaral ka puro ka dota
player_slot 0: uy yung tangang carry
player_slot 4: sampalin kita e
player_slot 0: bumoboses
player_slot 1: HAHAHAHAH
player_slot 130: SIGI
player_slot 4: isusumbat mo samin pagiging tanga mo
player_slot 1: KALA MO TALAGA
player_slot 0: tulog na mga bisakol
player_slot 4: bobo
player_slot 130: HAHAHAHAHA
player_slot 0: ez
player_slot 128: mama mo paniot
"
110,7543426619,"player_slot 3: GL
player_slot 129: =
player_slot 3: HF
player_slot 131: call your all daddies
player_slot 131: ı ahve gay team
player_slot 131: np
player_slot 131: ;enemy almost navi
player_slot 131: our sups dont have dust
player_slot 131: GAy rambo
player_slot 132: gg wp
"
111,7543425610,"player_slot 2: fb
player_slot 2: 5v5
player_slot 2: mid
player_slot 131: gg
player_slot 2: sb picker
player_slot 2: ez
"
112,7543424607,"player_slot 4: молодец еблан
player_slot 4: кто аксу денег перевёл?
player_slot 4: он афк фармит лес
player_slot 4: АУ АК
player_slot 4: ну если ты попадёшься
"
113,7543423812,"player_slot 2: GG
"
114,7543421419,
115,7543419809,"player_slot 0: 卐 Heil Hitler 卐
player_slot 0: niggers
player_slot 0: ( ° ͜ʖ͡°)╭∩╮
player_slot 0: 卐 Heil Hitler 卐
player_slot 0: 卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐
player_slot 2: NAZI
player_slot 0: 卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐卐 Heil Hitler 卐
player_slot 2: RETERRAD
player_slot 0: 卐 Heil Hitler 卐卐 Heil Hitler 卐
player_slot 2: JUDE
player_slot 2: W
player_slot 1: tusk reported for smurfing
player_slot 1: fucking animals
player_slot 1: XD
"
116,7543419618,
117,7543419504,"player_slot 1: LO MEJOR DEL TRAP LATINO MIX #1
player_slot 2: ae
player_slot 132: por donde andas
player_slot 132: ya llegas
player_slot 132: xd
player_slot 131: dx
player_slot 132: xd
player_slot 2: tan bajos
player_slot 2: finos
player_slot 130: ala mrd
player_slot 2: xd
player_slot 132: xd
player_slot 132: nadio lo ve
player_slot 128: xd
player_slot 2: Ardilaa
player_slot 2: anmletrom
player_slot 2: tiene
player_slot 132: shi
player_slot 2: tanto farmeand
player_slot 2: bebe
player_slot 2: abusivos
player_slot 2: estas mrds
player_slot 2: yaya
player_slot 132: XDXDDDDDDDDDDDDDDDDDDDDDDDD
player_slot 2: xd
player_slot 132: hasta la isx
player_slot 132: XD
player_slot 132: porque tanto odio
player_slot 1: 500 de oro rey
player_slot 2: oe ptmr
player_slot 2: que tiense
player_slot 2: enfermo
player_slot 2: ese
player_slot 128: xd
player_slot 3: ez off
player_slot 132: xd
player_slot 3: Xd
player_slot 0: XD 
player_slot 0: XD
player_slot 132: report troll pls
player_slot 3: ez
"
