Match Id,Transcript,Toxicity,Toxicity Ranking
7595319508,"player_slot 2: гандоны
player_slot 130: аххаха
player_slot 2: проебали, тима топовая
player_slot 2: БЛЯТЬ
player_slot 130: ахахах троль
player_slot 2: да иди ты нахуй
player_slot 130: покуаной ак?
player_slot 2: твою мать купил
player_slot 130: )))
player_slot 130: ??
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ??
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ??
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 0: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !
player_slot 130: !!
player_slot 130: !
player_slot 130: !
player_slot 2: !
player_slot 2: !
player_slot 2: !
player_slot 2: !
player_slot 2: !
player_slot 2: !
player_slot 2: !Ъ
player_slot 2: !
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 2: пиздец
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: чекните закуп веника
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 130: ??
player_slot 2: ?
player_slot 130: ??
player_slot 2: ?
player_slot 130: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: ?
player_slot 2: чек закуп веника
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: так продай
player_slot 130: ну продай 
player_slot 130: много дерево будет
player_slot 130: ,
player_slot 130: ,
player_slot 130: ,
player_slot 130: ,..,,
player_slot 130: ,
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ??
player_slot 130: ??
player_slot 130: ??
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ???
player_slot 130: ?
player_slot 130: ?
player_slot 130: ???
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 2: ты в муте)
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: ?
player_slot 130: плакса
player_slot 130: тима крутая сигма
",Moderate Toxicity,4
7595319013,,Undetermined,0
7595317813,"player_slot 0: rly
player_slot 0: it still counts abandon or what?
player_slot 2: it counts as loss if you leave
player_slot 2: lol
player_slot 2: some people are just so dumb
player_slot 2: like how did we make it this far as a species
player_slot 2: although i suppose the best of us aren't matchmaking in dota 2
player_slot 128: easy
",Mild Toxicity,3
7595310814,"player_slot 3: fast end
player_slot 130: sad
",No Toxicity,1
7595310203,"player_slot 0: сосите
player_slot 3: господи я какой еблан
player_slot 130: ti uje
player_slot 0: забаньте кунку
player_slot 0: он иблан
player_slot 0: GG
player_slot 128: Х-АХАХАХА
player_slot 0: он отсталвый просто
player_slot 0: СЫН ШАЛАВЫ НА МК
player_slot 0: Я ЕГГ МАТЬ В РОТАН ШАТАЛ
player_slot 0: ДАЙ ТЫ ТЫКУ ХУЛИ ТЫ СТОИШЬ
player_slot 0: ПИДОРАСИНА БЕЗМОЗГЛАЯ
player_slot 129: а=авыф=аы=
player_slot 129: хахахаха
player_slot 0: ХОДИТЬ СЫН СОБАКИ В ЛС 0 11
player_slot 0: У НЕГО 5К МАТЧЕЙ
player_slot 0: ААААААААААААААААААААААААА
player_slot 128: БЛЯТЬ
player_slot 128: А ДЕ фантомка
player_slot 128: я ее не видел
player_slot 0: 3 в 5
player_slot 4: нигде
player_slot 4: у нас фидят 
player_slot 0: точнее 3 в 7
player_slot 131: ггизи
player_slot 0: GG
player_slot 0: GGG
player_slot 0: GG
player_slot 0: GG
player_slot 0: GG
player_slot 0: чо изи 3 в 76
",Extreme Toxicity,5
7595300917,"player_slot 130: че ты орешь акс
player_slot 4: ???
player_slot 131: ????
player_slot 132: хуй толстый
player_slot 4: solo
player_slot 2: solo hui ty otsosal duren
player_slot 130: ^))
player_slot 131: datel
player_slot 4: ti na s4et posmari
player_slot 4: cifri ne Vrut
player_slot 132: krivoi eblan
player_slot 131: цифры пиздят
player_slot 4: ??
player_slot 131: я жертва обмана
player_slot 131: выкуп это разве не про рабов?
player_slot 4: ??
player_slot 4: sisi
player_slot 3: TI MIDDER BIL
player_slot 2: Полный 0 , на аксе и пудже
player_slot 4: 12 smertei
player_slot 2: Тумбочка умнее
player_slot 2: репорт закинул
",Moderate Toxicity,4
7595299613,"player_slot 129: парни ливните ч вам -25 
player_slot 129: хуйня же 
",Mild Toxicity,3
7595298801,"player_slot 1: gg
player_slot 3: ща инет перезагружу
player_slot 1: свен пойдешь пати? дс
player_slot 3: каждый долбакб наказан
",Mild Toxicity,3
7543439402,,Undetermined,0
7543439301,"player_slot 2: 22 минута почти 
player_slot 2: куполов 0
player_slot 2: войд в вашем лесу сверху тусуется, отпинайте дуру
player_slot 3: прикол
player_slot 2: киньте ему репорты редят
",Mild Toxicity,3
7543439114,"player_slot 1: ooops 
player_slot 0: ezz
player_slot 0: solo
",No Toxicity,1
7543437305,"player_slot 0: )
",No Toxicity,1
7543435606,"player_slot 131: gg ez
player_slot 131: я даже не старался инвокер
player_slot 131: чот ты слабый
player_slot 3: я тоже
",Low Toxicity,2
7543434104,"player_slot 1: report silencer
player_slot 1: report silencer
player_slot 128: i dont want
player_slot 1: 4 vs 1
player_slot 1: hhahahahahahha
player_slot 130: team play
player_slot 128: bro what you want when you goes 1vs4
player_slot 132: ахуенный
player_slot 1: report silencer
player_slot 128: ?
player_slot 128: ??
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: ?
player_slot 128: SOLO
",Low Toxicity,2
7543434100,,Undetermined,0
7543433608,,Undetermined,0
7543431313,,Undetermined,0
7543429616,,Undetermined,0
7543427413,"player_slot 132: pls report wd for grief
player_slot 130: *gg
player_slot 130: lolk
player_slot 132: gg
player_slot 1: lol
player_slot 1: gg
",Low Toxicity,2
7543423113,"player_slot 1: gg
player_slot 1: end
player_slot 130: why
player_slot 130: where is sniper
player_slot 130: come out
player_slot 130: come out 
",No Toxicity,1
7543422306,"player_slot 4: ахахахахахаха соло ничег оне может всей тимой должен ходить
player_slot 4: ахахахахахахах
player_slot 1: (((
player_slot 1: что такое не контриться ?)
player_slot 4: ахахахаахаххахахахаахах
player_slot 4: ребят только в 5 или 4 можете винести
player_slot 2: гг
player_slot 1: ez
player_slot 4: изи мид
",Low Toxicity,2
7543421818,"player_slot 3: lol
player_slot 3: ll
player_slot 3: lol
player_slot 129: ?
player_slot 129: cant kill anyone else?
player_slot 0: saw the pick can kill anyone ?
player_slot 0: no idea at all
player_slot 129: ez
player_slot 129: ?
player_slot 0: free win 
player_slot 3: gg noob
player_slot 3: ck
player_slot 3: and lina
",Mild Toxicity,3
7543421212,"player_slot 4: ubos
player_slot 4: ez
player_slot 4: ez
player_slot 4: ez
",Low Toxicity,2
7543417501,"player_slot 0: finish
player_slot 131: иди нахуй
player_slot 131: хфххфыэ
player_slot 0: nik mok
player_slot 131: чё
",Mild Toxicity,3
7543416801,"player_slot 129: GG WP
player_slot 128: Ez
player_slot 130: gg
",No Toxicity,1
7543414217,"player_slot 1: ????
player_slot 4: axaxax
player_slot 130: сильно
player_slot 129: 14 1
player_slot 129: mmmm
player_slot 1: ez 
player_slot 1: легкая 
player_slot 0: гг
",No Toxicity,1
7543412013,"player_slot 3: GG
",No Toxicity,1
7543408214,"player_slot 129: хорош на селедке
player_slot 129: ждал тайминг пока отожму армлет лучши
player_slot 4: ЛОМАЙТЕ
player_slot 131: мипо через фид?
player_slot 131: гг
",Low Toxicity,2
7543407019,"player_slot 1: 加油哦
player_slot 1: GG
",No Toxicity,1
7543406404,"player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 132: 1
player_slot 2: норм все тут 
player_slot 2: Почти
player_slot 129: ну 2х кнопочного ублюдка убивать как то надо
player_slot 2: ну да ты прав 
player_slot 130: нас наебали 
player_slot 132: хХхзхадзхащзхахщзцхъфца
player_slot 132: бх
player_slot 4: ага
player_slot 2: ребята кинте лину и шаман репорт вард нету ваше суки 
player_slot 131: гг
player_slot 129: гг
player_slot 131: изи
player_slot 132: ez solo
",Mild Toxicity,3
7543405403,"player_slot 130: я твою мать резал хуесосина на течисе
player_slot 130: мать проверь в могиле
player_slot 130: умер?
player_slot 130: все минки украдены **** тебе
player_slot 131: я твою мать
player_slot 130: умер? животное на течисе
player_slot 0: ПРИВЕТ
player_slot 2: ЩХЫАЛПЗЩМХЫОАЗЩШИОЫЗШОИЗЫЩШАОИ
player_slot 1: ало уебки
player_slot 128: хахахахаха
player_slot 131: хахахахаха
player_slot 130: х)
player_slot 130: денает трайхардер на сф
player_slot 130: мама где твоя?
player_slot 0: Ты большой молодец
player_slot 130: рот закрой
player_slot 0: ладно
player_slot 130: упс ,а кто умер?
player_slot 1: попиздеть ток можешщь 
player_slot 1: кто куда ебать гуляют нахуй
player_slot 131: бывает
player_slot 128: хахахаха
player_slot 128: как же он фокуит
player_slot 1: нулевые
player_slot 131: хвахахахах
player_slot 130: рот закрой 
player_slot 130: нищета
player_slot 128: как же они боятся
player_slot 1: ало уебки из тимы моей начнем играть неее....
player_slot 128: там их 4
player_slot 131: сын
player_slot 2: дая затаймил реквием
player_slot 131: подпивас ебаный
player_slot 1: не тронь
player_slot 131: НАДО ВАРДЫ ПО ВСЕЙ КАРТЕ НАХУЙ
player_slot 1: чардж
player_slot 128: не
player_slot 128: на войде
player_slot 128: гений конечно
player_slot 131: ХАХАХХААХ
player_slot 131: СУКА
player_slot 131: МАТЬ ЕБАЛ
player_slot 130: ахахахахах
player_slot 130: подпивасный примат умер
player_slot 1: конч ты как это отдал
player_slot 1: не пью кстати
player_slot 130: кого отдал?
player_slot 131: долбаеб
player_slot 131: нахуй бару взял
player_slot 131: gg
player_slot 0: кАК ДЕЛА ПУДЖ
player_slot 131: бара сын бляди
player_slot 131: бездарь на течисе
player_slot 130: течис мать проверьв могиле
player_slot 130: гнилую
player_slot 131: Цм соло
",Extreme Toxicity,5
7543404715,,Undetermined,0
7543402513,"player_slot 129: Hahaha
player_slot 129: hahaha
player_slot 131: ПОСТАВЬТЕ ВАРДЫ В ЛЕСУ СУКА
player_slot 4: без б братанчик
player_slot 4: тебе куда?
player_slot 129: snos gg
player_slot 129: pls
player_slot 129: gg snos
player_slot 129: gg
player_slot 129: pls
player_slot 129: lina 
player_slot 4: свен
player_slot 129: snp
player_slot 129: gg
player_slot 129: dokansa
player_slot 1: gg
player_slot 4: тебе норм с бм?
player_slot 130: сносите у меня чурбан на докторе и мид проебанный 
player_slot 130: гг
player_slot 129: ggg
player_slot 129: ggg
player_slot 129: gg
player_slot 129: dokansa
player_slot 132: бм на 3 свене это новая мета
player_slot 129: gg wp
player_slot 132: не в курсе чтоли
player_slot 129: gg
player_slot 4: свен в тройку
player_slot 129: sno
player_slot 129: snp
player_slot 129: gg
player_slot 132: он задает новые тренды
player_slot 1: ахвъхыхъавыъахыв
player_slot 1: тоже верно
player_slot 2: ну да
player_slot 132: даун не может жетон на 1 позицию поставить
player_slot 132: мамка не научила
",Mild Toxicity,3
